text,text_lower,lemma,lemma_lower,part_of_speech,is_alphabet,is_stopword
ecological,ecological,ecological,ecological,ADJ,True,False
sustainability,sustainability,sustainability,sustainability,NOUN,True,False
.,.,.,.,PUNCT,False,False
A,a,a,a,DET,True,True
draft,draft,draft,draft,NOUN,True,False
program,program,program,program,NOUN,True,False
",",",",",",",",PUNCT,False,False
which,which,which,which,PRON,True,True
ensures,ensures,ensure,ensure,VERB,True,False
environmental,environmental,environmental,environmental,ADJ,True,False
stability,stability,stability,stability,NOUN,True,False
",",",",",",",",PUNCT,False,False
has,has,have,have,AUX,True,True
been,been,be,be,AUX,True,True
prepared,prepared,prepare,prepare,VERB,True,False
for,for,for,for,ADP,True,True
2007Œ2010,2007œ2010,2007œ2010,2007œ2010,NUM,False,False
.,.,.,.,PUNCT,False,False
 , , , ,SPACE,False,False
Conclusion,conclusion,Conclusion,conclusion,PROPN,True,False
Russia,russia,Russia,russia,PROPN,True,False
",",",",",",",",PUNCT,False,False
with,with,with,with,ADP,True,True
its,its,-PRON-,-pron-,PRON,True,True
vast,vast,vast,vast,ADJ,True,False
landmass,landmass,landmass,landmass,NOUN,True,False
",",",",",",",",PUNCT,False,False
is,is,be,be,AUX,True,True
home,home,home,home,NOUN,True,False
to,to,to,to,ADP,True,True
several,several,several,several,ADJ,True,True
indigenous,indigenous,indigenous,indigenous,ADJ,True,False
peoples,peoples,people,people,NOUN,True,False
",",",",",",",",PUNCT,False,False
many,many,many,many,DET,True,True
of,of,of,of,ADP,True,True
whom,whom,whom,whom,PRON,True,True
are,are,be,be,AUX,True,True
extremely,extremely,extremely,extremely,ADV,True,False
marginalized,marginalized,marginalize,marginalize,VERB,True,False
.,.,.,.,PUNCT,False,False
Huge,huge,huge,huge,ADJ,True,False
distances,distances,distance,distance,NOUN,True,False
to,to,to,to,ADP,True,True
urban,urban,urban,urban,ADJ,True,False
areas,areas,area,area,NOUN,True,False
also,also,also,also,ADV,True,True
lead,lead,lead,lead,VERB,True,False
to,to,to,to,ADP,True,True
their,their,-PRON-,-pron-,PRON,True,True
partly,partly,partly,partly,ADV,True,False
isolated,isolated,isolate,isolate,VERB,True,False
existence,existence,existence,existence,NOUN,True,False
.,.,.,.,PUNCT,False,False
 , , , ,SPACE,False,False
The,the,the,the,DET,True,True
indigenous,indigenous,indigenous,indigenous,ADJ,True,False
peoples,peoples,people,people,NOUN,True,False
of,of,of,of,ADP,True,True
Russia,russia,Russia,russia,PROPN,True,False
are,are,be,be,AUX,True,True
in,in,in,in,ADP,True,True
need,need,need,need,NOUN,True,False
of,of,of,of,ADP,True,True
programmes,programmes,programme,programme,NOUN,True,False
and,and,and,and,CCONJ,True,True
policies,policies,policy,policy,NOUN,True,False
to,to,to,to,PART,True,True
address,address,address,address,VERB,True,False
extreme,extreme,extreme,extreme,ADJ,True,False
poverty,poverty,poverty,poverty,NOUN,True,False
",",",",",",",",PUNCT,False,False
health,health,health,health,NOUN,True,False
problems,problems,problem,problem,NOUN,True,False
",",",",",",",",PUNCT,False,False
unemployment,unemployment,unemployment,unemployment,NOUN,True,False
",",",",",",",",PUNCT,False,False
and,and,and,and,CCONJ,True,True
alcohol,alcohol,alcohol,alcohol,NOUN,True,False
abuse,abuse,abuse,abuse,NOUN,True,False
on,on,on,on,ADP,True,True
a,a,a,a,DET,True,True
massive,massive,massive,massive,ADJ,True,False
scale,scale,scale,scale,NOUN,True,False
.,.,.,.,PUNCT,False,False
In,in,in,in,ADP,True,True
addition,addition,addition,addition,NOUN,True,False
",",",",",",",",PUNCT,False,False
greater,greater,great,great,ADJ,True,False
attention,attention,attention,attention,NOUN,True,False
should,should,should,should,AUX,True,True
be,be,be,be,AUX,True,True
paid,paid,pay,pay,VERB,True,False
to,to,to,to,ADP,True,True
environmental,environmental,environmental,environmental,ADJ,True,False
issues,issues,issue,issue,NOUN,True,False
and,and,and,and,CCONJ,True,True
respect,respect,respect,respect,NOUN,True,False
and,and,and,and,CCONJ,True,True
consideration,consideration,consideration,consideration,NOUN,True,False
shown,shown,show,show,VERB,True,False
for,for,for,for,ADP,True,True
the,the,the,the,DET,True,True
lifestyles,lifestyles,lifestyle,lifestyle,NOUN,True,False
of,of,of,of,ADP,True,True
indigenous,indigenous,indigenous,indigenous,ADJ,True,False
peoples,peoples,people,people,NOUN,True,False
.,.,.,.,PUNCT,False,False
Various,various,various,various,ADJ,True,True
support,support,support,support,NOUN,True,False
and,and,and,and,CCONJ,True,True
aid,aid,aid,aid,NOUN,True,False
structures,structures,structure,structure,NOUN,True,False
are,are,be,be,AUX,True,True
necessary,necessary,necessary,necessary,ADJ,True,False
to,to,to,to,PART,True,True
implement,implement,implement,implement,VERB,True,False
comprehensive,comprehensive,comprehensive,comprehensive,ADJ,True,False
strategies,strategies,strategy,strategy,NOUN,True,False
to,to,to,to,PART,True,True
assist,assist,assist,assist,VERB,True,False
indigenous,indigenous,indigenous,indigenous,ADJ,True,False
peoples,peoples,people,people,NOUN,True,False
in,in,in,in,ADP,True,True
their,their,-PRON-,-pron-,PRON,True,True
efforts,efforts,effort,effort,NOUN,True,False
to,to,to,to,PART,True,True
live,live,live,live,VERB,True,False
sustainable,sustainable,sustainable,sustainable,ADJ,True,False
lives,lives,life,life,NOUN,True,False
and,and,and,and,CCONJ,True,True
to,to,to,to,PART,True,True
see,see,see,see,VERB,True,True
their,their,-PRON-,-pron-,PRON,True,True
rights,rights,right,right,NOUN,True,False
respected,respected,respect,respect,VERB,True,False
and,and,and,and,CCONJ,True,True
fulfilled,fulfilled,fulfil,fulfil,VERB,True,False
",",",",",",",",PUNCT,False,False
including,including,include,include,VERB,True,False
their,their,-PRON-,-pron-,PRON,True,True
inclusion,inclusion,inclusion,inclusion,NOUN,True,False
in,in,in,in,ADP,True,True
decision,decision,decision,decision,NOUN,True,False
making,making,make,make,VERB,True,False
that,that,that,that,PRON,True,True
may,may,may,may,AUX,True,True
affect,affect,affect,affect,VERB,True,False
their,their,-PRON-,-pron-,PRON,True,True
future,future,future,future,NOUN,True,False
.,.,.,.,PUNCT,False,False
   ,   ,   ,   ,SPACE,False,False
