text,text_lower,lemma,lemma_lower,part_of_speech,is_alphabet,is_stopword
Delta,delta,Delta,delta,PROPN,True,False
region,region,region,region,NOUN,True,False
is,is,be,be,AUX,True,True
access,access,access,access,NOUN,True,False
to,to,to,to,ADP,True,True
land,land,land,land,NOUN,True,False
.,.,.,.,PUNCT,False,False
Local,local,local,local,ADJ,True,False
people,people,people,people,NOUN,True,False
complain,complain,complain,complain,VERB,True,False
about,about,about,about,ADP,True,True
having,having,have,have,VERB,True,False
lost,lost,lose,lose,VERB,True,False
their,their,-PRON-,-pron-,PRON,True,True
lands,lands,land,land,NOUN,True,False
to,to,to,to,ADP,True,True
the,the,the,the,DET,True,True
oil,oil,oil,oil,NOUN,True,False
industry,industry,industry,industry,NOUN,True,False
.,.,.,.,PUNCT,False,False
Displacement,displacement,displacement,displacement,NOUN,True,False
and,and,and,and,CCONJ,True,True
alienation,alienation,alienation,alienation,NOUN,True,False
of,of,of,of,ADP,True,True
people,people,people,people,NOUN,True,False
from,from,from,from,ADP,True,True
their,their,-PRON-,-pron-,PRON,True,True
lands,lands,land,land,NOUN,True,False
have,have,have,have,AUX,True,True
led,led,lead,lead,VERB,True,False
to,to,to,to,ADP,True,True
conflicts,conflicts,conflict,conflict,NOUN,True,False
in,in,in,in,ADP,True,True
land,land,land,land,NOUN,True,False
rights,rights,right,right,NOUN,True,False
as,as,as,as,ADV,True,True
well,well,well,well,ADV,True,True
as,as,as,as,SCONJ,True,True
inefficient,inefficient,inefficient,inefficient,ADJ,True,False
land,land,land,land,NOUN,True,False
use,use,use,use,NOUN,True,False
practices,practices,practice,practice,NOUN,True,False
.,.,.,.,PUNCT,False,False
Land,land,land,land,NOUN,True,False
disputes,disputes,dispute,dispute,NOUN,True,False
have,have,have,have,AUX,True,True
also,also,also,also,ADV,True,True
resulted,resulted,result,result,VERB,True,False
in,in,in,in,ADP,True,True
inter,inter,inter,inter,ADJ,True,False
-,-,-,-,ADJ,False,False
ethnic,ethnic,ethnic,ethnic,ADJ,True,False
conflicts,conflicts,conflict,conflict,NOUN,True,False
",",",",",",",",PUNCT,False,False
and,and,and,and,CCONJ,True,True
some,some,some,some,DET,True,True
of,of,of,of,ADP,True,True
the,the,the,the,DET,True,True
most,most,most,most,ADV,True,True
noteworthy,noteworthy,noteworthy,noteworthy,ADJ,True,False
conflicts,conflicts,conflict,conflict,NOUN,True,False
involved,involved,involve,involve,VERB,True,False
indigenous,indigenous,indigenous,indigenous,ADJ,True,False
peoples,peoples,people,people,NOUN,True,False
.,.,.,.,PUNCT,False,False
 , , , ,SPACE,False,False
Many,many,many,many,ADJ,True,True
have,have,have,have,AUX,True,True
also,also,also,also,ADV,True,True
lost,lost,lose,lose,VERB,True,False
their,their,-PRON-,-pron-,PRON,True,True
land,land,land,land,NOUN,True,False
through,through,through,through,ADP,True,True
pollution,pollution,pollution,pollution,NOUN,True,False
and,and,and,and,CCONJ,True,True
degradation,degradation,degradation,degradation,NOUN,True,False
resulting,resulting,result,result,VERB,True,False
from,from,from,from,ADP,True,True
quarrying,quarrying,quarrying,quarrying,NOUN,True,False
activities,activities,activity,activity,NOUN,True,False
.,.,.,.,PUNCT,False,False
As,as,as,as,SCONJ,True,True
a,a,a,a,DET,True,True
result,result,result,result,NOUN,True,False
",",",",",",",",PUNCT,False,False
many,many,many,many,ADJ,True,True
people,people,people,people,NOUN,True,False
",",",",",",",",PUNCT,False,False
including,including,include,include,VERB,True,False
indigenous,indigenous,indigenous,indigenous,ADJ,True,False
people,people,people,people,NOUN,True,False
",",",",",",",",PUNCT,False,False
are,are,be,be,AUX,True,True
calling,calling,call,call,VERB,True,False
for,for,for,for,ADP,True,True
restitution,restitution,restitution,restitution,NOUN,True,False
for,for,for,for,ADP,True,True
damages,damages,damage,damage,NOUN,True,False
caused,caused,cause,cause,VERB,True,False
by,by,by,by,ADP,True,True
oil,oil,oil,oil,NOUN,True,False
operations,operations,operation,operation,NOUN,True,False
.,.,.,.,PUNCT,False,False
The,the,the,the,DET,True,True
Ogoni,ogoni,Ogoni,ogoni,PROPN,True,False
people,people,people,people,NOUN,True,False
",",",",",",",",PUNCT,False,False
in,in,in,in,ADP,True,True
particular,particular,particular,particular,ADJ,True,False
",",",",",",",",PUNCT,False,False
developed,developed,develop,develop,VERB,True,False
a,a,a,a,DET,True,True
Bill,bill,bill,bill,NOUN,True,False
of,of,of,of,ADP,True,True
Rights32,rights32,Rights32,rights32,PROPN,False,False
to,to,to,to,PART,True,True
list,list,list,list,VERB,True,False
their,their,-PRON-,-pron-,PRON,True,True
grievances,grievances,grievance,grievance,NOUN,True,False
with,with,with,with,ADP,True,True
the,the,the,the,DET,True,True
oil,oil,oil,oil,NOUN,True,False
industry,industry,industry,industry,NOUN,True,False
over,over,over,over,ADP,True,True
environmental,environmental,environmental,environmental,ADJ,True,False
despoliation,despoliation,despoliation,despoliation,NOUN,True,False
",",",",",",",",PUNCT,False,False
demanding,demanding,demand,demand,VERB,True,False
rights,rights,right,right,NOUN,True,False
to,to,to,to,ADP,True,True
and,and,and,and,CCONJ,True,True
protection,protection,protection,protection,NOUN,True,False
of,of,of,of,ADP,True,True
their,their,-PRON-,-pron-,PRON,True,True
lands,lands,land,land,NOUN,True,False
and,and,and,and,CCONJ,True,True
environmental,environmental,environmental,environmental,ADJ,True,False
resources,resources,resource,resource,NOUN,True,False
.,.,.,.,PUNCT,False,False
However,however,however,however,ADV,True,True
",",",",",",",",PUNCT,False,False
the,the,the,the,DET,True,True
lack,lack,lack,lack,NOUN,True,False
of,of,of,of,ADP,True,True
avenues,avenues,avenue,avenue,NOUN,True,False
for,for,for,for,ADP,True,True
redress,redress,redress,redress,NOUN,True,False
against,against,against,against,ADP,True,True
the,the,the,the,DET,True,True
big,big,big,big,ADJ,True,False
oil,oil,oil,oil,NOUN,True,False
companies,companies,company,company,NOUN,True,False
has,has,have,have,AUX,True,True
also,also,also,also,ADV,True,True
been,been,be,be,AUX,True,True
a,a,a,a,DET,True,True
source,source,source,source,NOUN,True,False
of,of,of,of,ADP,True,True
conflict,conflict,conflict,conflict,NOUN,True,False
in,in,in,in,ADP,True,True
the,the,the,the,DET,True,True
Niger,niger,Niger,niger,PROPN,True,False
Delta,delta,Delta,delta,PROPN,True,False
region,region,region,region,NOUN,True,False
.,.,.,.,PUNCT,False,False
  ,  ,  ,  ,SPACE,False,False
Conclusions,conclusions,conclusion,conclusion,NOUN,True,False
Despite,despite,despite,despite,SCONJ,True,False
efforts,efforts,effort,effort,NOUN,True,False
to,to,to,to,PART,True,True
boost,boost,boost,boost,VERB,True,False
economic,economic,economic,economic,ADJ,True,False
growth,growth,growth,growth,NOUN,True,False
",",",",",",",",PUNCT,False,False
the,the,the,the,DET,True,True
Niger,niger,Niger,niger,PROPN,True,False
Delta,delta,Delta,delta,PROPN,True,False
struggles,struggles,struggle,struggle,VERB,True,False
to,to,to,to,PART,True,True
achieve,achieve,achieve,achieve,VERB,True,False
MDGs,mdgs,MDGs,mdgs,PROPN,True,False
.,.,.,.,PUNCT,False,False
Abject,abject,abject,abject,ADJ,True,False
poverty,poverty,poverty,poverty,NOUN,True,False
",",",",",",",",PUNCT,False,False
conflict,conflict,conflict,conflict,NOUN,True,False
",",",",",",",",PUNCT,False,False
high,high,high,high,ADJ,True,False
mortality,mortality,mortality,mortality,NOUN,True,False
rates,rates,rate,rate,NOUN,True,False
",",",",",",",",PUNCT,False,False
and,and,and,and,CCONJ,True,True
poor,poor,poor,poor,ADJ,True,False
governance,governance,governance,governance,NOUN,True,False
and,and,and,and,CCONJ,True,True
management,management,management,management,NOUN,True,False
of,of,of,of,ADP,True,True
infrastructure,infrastructure,infrastructure,infrastructure,NOUN,True,False
and,and,and,and,CCONJ,True,True
natural,natural,natural,natural,ADJ,True,False
resources,resources,resource,resource,NOUN,True,False
have,have,have,have,AUX,True,True
become,become,become,become,VERB,True,True
major,major,major,major,ADJ,True,False
obstacles,obstacles,obstacle,obstacle,NOUN,True,False
in,in,in,in,ADP,True,True
meeting,meeting,meet,meet,VERB,True,False
MDG,mdg,MDG,mdg,PROPN,True,False
targets,targets,target,target,NOUN,True,False
and,and,and,and,CCONJ,True,True
human,human,human,human,ADJ,True,False
development,development,development,development,NOUN,True,False
goals,goals,goal,goal,NOUN,True,False
.,.,.,.,PUNCT,False,False
The,the,the,the,DET,True,True
HDR,hdr,HDR,hdr,PROPN,True,False
calls,calls,call,call,VERB,True,False
for,for,for,for,ADP,True,True
Nigeria,nigeria,Nigeria,nigeria,PROPN,True,False
to,to,to,to,PART,True,True
implement,implement,implement,implement,VERB,True,False
a,a,a,a,DET,True,True
people,people,people,people,NOUN,True,False
-,-,-,-,PUNCT,False,False
centeredŠnot,centeredšnot,centeredšnot,centeredšnot,ADJ,True,False
income,income,income,income,NOUN,True,False
-,-,-,-,PUNCT,False,False
centeredŠdevelopment,centeredšdevelopment,centeredšdevelopment,centeredšdevelopment,NOUN,True,False
agenda,agenda,agenda,agenda,NOUN,True,False
",",",",",",",",PUNCT,False,False
particularly,particularly,particularly,particularly,ADV,True,False
for,for,for,for,ADP,True,True
the,the,the,the,DET,True,True
Niger,niger,Niger,niger,PROPN,True,False
Delta,delta,Delta,delta,PROPN,True,False
region,region,region,region,NOUN,True,False
",",",",",",",",PUNCT,False,False
to,to,to,to,PART,True,True
overcome,overcome,overcome,overcome,VERB,True,False
these,these,these,these,DET,True,True
hurdles,hurdles,hurdle,hurdle,NOUN,True,False
",",",",",",",",PUNCT,False,False
as,as,as,as,ADV,True,True
well,well,well,well,ADV,True,True
as,as,as,as,SCONJ,True,True
to,to,to,to,PART,True,True
invest,invest,invest,invest,VERB,True,False
in,in,in,in,ADP,True,True
efforts,efforts,effort,effort,NOUN,True,False
to,to,to,to,PART,True,True
revitalize,revitalize,revitalize,revitalize,VERB,True,False
traditional,traditional,traditional,traditional,ADJ,True,False
economic,economic,economic,economic,ADJ,True,False
activities,activities,activity,activity,NOUN,True,False
and,and,and,and,CCONJ,True,True
promote,promote,promote,promote,VERB,True,False
sustainable,sustainable,sustainable,sustainable,ADJ,True,False
livelihoods,livelihoods,livelihood,livelihood,NOUN,True,False
.,.,.,.,PUNCT,False,False
 , , , ,SPACE,False,False
The,the,the,the,DET,True,True
Report,report,Report,report,PROPN,True,False
proposes,proposes,propose,propose,VERB,True,False
a,a,a,a,DET,True,True
seven,seven,seven,seven,NUM,True,False
-,-,-,-,PUNCT,False,False
point,point,point,point,NOUN,True,False
people,people,people,people,NOUN,True,False
-,-,-,-,PUNCT,False,False
centered,centered,center,center,VERB,True,False
development,development,development,development,NOUN,True,False
agenda,agenda,agenda,agenda,NOUN,True,False
that,that,that,that,PRON,True,True
involves,involves,involve,involve,VERB,True,False
targeted,targeted,target,target,VERB,True,False
efforts,efforts,effort,effort,NOUN,True,False
to,to,to,to,PART,True,True
build,build,build,build,VERB,True,False
the,the,the,the,DET,True,True
region,region,region,region,NOUN,True,False
™,™,™,™,PROPN,False,False
s,s,s,s,PROPN,True,False
human,human,human,human,ADJ,True,False
capital,capital,capital,capital,NOUN,True,False
using,using,use,use,VERB,True,True
oil,oil,oil,oil,NOUN,True,False
wealth,wealth,wealth,wealth,NOUN,True,False
in,in,in,in,ADP,True,True
order,order,order,order,NOUN,True,False
to,to,to,to,PART,True,True
facilitate,facilitate,facilitate,facilitate,VERB,True,False
development,development,development,development,NOUN,True,False
in,in,in,in,ADP,True,True
other,other,other,other,ADJ,True,True
sectors,sectors,sector,sector,NOUN,True,False
.,.,.,.,PUNCT,False,False
This,this,this,this,DET,True,True
includes,includes,include,include,VERB,True,False
(,(,(,(,PUNCT,False,False
1,1,1,1,X,False,False
),),),),PUNCT,False,False
promoting,promoting,promote,promote,VERB,True,False
peace,peace,peace,peace,NOUN,True,False
as,as,as,as,SCONJ,True,True
a,a,a,a,DET,True,True
foundation,foundation,foundation,foundation,NOUN,True,False
for,for,for,for,ADP,True,True
development,development,development,development,NOUN,True,False
",",",",",",",",PUNCT,False,False
which,which,which,which,PRON,True,True
involves,involves,involve,involve,VERB,True,False
equitable,equitable,equitable,equitable,ADJ,True,False
distribution,distribution,distribution,distribution,NOUN,True,False
of,of,of,of,ADP,True,True
resources,resources,resource,resource,NOUN,True,False
and,and,and,and,CCONJ,True,True
protection,protection,protection,protection,NOUN,True,False
of,of,of,of,ADP,True,True
land,land,land,land,NOUN,True,False
rights,rights,right,right,NOUN,True,False
;,;,;,;,PUNCT,False,False
(,(,(,(,PUNCT,False,False
2,2,2,2,X,False,False
),),),),PUNCT,False,False
ensuring,ensuring,ensure,ensure,VERB,True,False
good,good,good,good,ADJ,True,False
governance,governance,governance,governance,NOUN,True,False
;,;,;,;,PUNCT,False,False
(,(,(,(,PUNCT,False,False
3,3,3,3,X,False,False
),),),),PUNCT,False,False
improving,improving,improve,improve,VERB,True,False
and,and,and,and,CCONJ,True,True
diversifying,diversifying,diversify,diversify,VERB,True,False
the,the,the,the,DET,True,True
economy,economy,economy,economy,NOUN,True,False
",",",",",",",",PUNCT,False,False
which,which,which,which,PRON,True,True
involves,involves,involve,involve,VERB,True,False
identification,identification,identification,identification,NOUN,True,False
of,of,of,of,ADP,True,True
new,new,new,new,ADJ,True,False
enterprises,enterprises,enterprise,enterprise,NOUN,True,False
;,;,;,;,PUNCT,False,False
(,(,(,(,PUNCT,False,False
4,4,4,4,X,False,False
),),),),PUNCT,False,False
promoting,promoting,promote,promote,VERB,True,False
social,social,social,social,ADJ,True,False
inclusion,inclusion,inclusion,inclusion,NOUN,True,False
",",",",",",",",PUNCT,False,False
which,which,which,which,PRON,True,True
involves,involves,involve,involve,VERB,True,False
empowering,empowering,empower,empower,VERB,True,False
marginalized,marginalized,marginalize,marginalize,VERB,True,False
groups,groups,group,group,NOUN,True,False
",",",",",",",",PUNCT,False,False
women,women,woman,woman,NOUN,True,False
",",",",",",",",PUNCT,False,False
and,and,and,and,CCONJ,True,True
youths,youths,youth,youth,NOUN,True,False
to,to,to,to,PART,True,True
take,take,take,take,VERB,True,True
an,an,an,an,DET,True,True
active,active,active,active,ADJ,True,False
part,part,part,part,NOUN,True,True
in,in,in,in,ADP,True,True
shaping,shaping,shape,shape,VERB,True,False
policies,policies,policy,policy,NOUN,True,False
that,that,that,that,PRON,True,True
affect,affect,affect,affect,VERB,True,False
their,their,-PRON-,-pron-,PRON,True,True
lives,lives,life,life,NOUN,True,False
;,;,;,;,PUNCT,False,False
(,(,(,(,PUNCT,False,False
5,5,5,5,X,False,False
),),),),PUNCT,False,False
promoting,promoting,promote,promote,VERB,True,False
a,a,a,a,DET,True,True
sustainable,sustainable,sustainable,sustainable,ADJ,True,False
environment,environment,environment,environment,NOUN,True,False
;,;,;,;,PUNCT,False,False
(,(,(,(,PUNCT,False,False
6,6,6,6,X,False,False
),),),),PUNCT,False,False
developing,developing,develop,develop,VERB,True,False
an,an,an,an,DET,True,True
integrated,integrated,integrate,integrate,VERB,True,False
approach,approach,approach,approach,NOUN,True,False
to,to,to,to,ADP,True,True
combating,combating,combat,combat,VERB,True,False
HIV,hiv,HIV,hiv,PROPN,True,False
/,/,/,/,SYM,False,False
AIDS,aids,AIDS,aids,PROPN,True,False
;,;,;,;,PUNCT,False,False
and,and,and,and,CCONJ,True,True
(,(,(,(,PUNCT,False,False
7,7,7,7,X,False,False
),),),),PUNCT,False,False
developing,developing,develop,develop,VERB,True,False
partnerships,partnerships,partnership,partnership,NOUN,True,False
 , , , ,SPACE,False,False
for,for,for,for,ADP,True,True
sustainable,sustainable,sustainable,sustainable,ADJ,True,False
human,human,human,human,ADJ,True,False
development,development,development,development,NOUN,True,False
.,.,.,.,PUNCT,False,False
  ,  ,  ,  ,SPACE,False,False
The,the,the,the,DET,True,True
HDR,hdr,HDR,hdr,PROPN,True,False
gives,gives,give,give,VERB,True,False
comprehensive,comprehensive,comprehensive,comprehensive,ADJ,True,False
analysis,analysis,analysis,analysis,NOUN,True,False
of,of,of,of,ADP,True,True
the,the,the,the,DET,True,True
current,current,current,current,ADJ,True,False
state,state,state,state,NOUN,True,False
of,of,of,of,ADP,True,True
development,development,development,development,NOUN,True,False
in,in,in,in,ADP,True,True
the,the,the,the,DET,True,True
Niger,niger,Niger,niger,PROPN,True,False
Delta,delta,Delta,delta,PROPN,True,False
",",",",",",",",PUNCT,False,False
and,and,and,and,CCONJ,True,True
includes,includes,include,include,VERB,True,False
information,information,information,information,NOUN,True,False
on,on,on,on,ADP,True,True
the,the,the,the,DET,True,True
social,social,social,social,ADJ,True,False
and,and,and,and,CCONJ,True,True
economic,economic,economic,economic,ADJ,True,False
situations,situations,situation,situation,NOUN,True,False
of,of,of,of,ADP,True,True
indigenous,indigenous,indigenous,indigenous,ADJ,True,False
peoples,peoples,people,people,NOUN,True,False
in,in,in,in,ADP,True,True
the,the,the,the,DET,True,True
region,region,region,region,NOUN,True,False
.,.,.,.,PUNCT,False,False
It,it,-PRON-,-pron-,PRON,True,True
states,states,state,state,VERB,True,False
that,that,that,that,SCONJ,True,True
various,various,various,various,ADJ,True,True
entities,entities,entity,entity,NOUN,True,False
were,were,be,be,AUX,True,True
consulted,consulted,consult,consult,VERB,True,False
and,and,and,and,CCONJ,True,True
focus,focus,focus,focus,VERB,True,False
groups,groups,group,group,NOUN,True,False
were,were,be,be,AUX,True,True
conducted,conducted,conduct,conduct,VERB,True,False
to,to,to,to,PART,True,True
gather,gather,gather,gather,VERB,True,False
information,information,information,information,NOUN,True,False
for,for,for,for,ADP,True,True
the,the,the,the,DET,True,True
Report,report,Report,report,PROPN,True,False
",",",",",",",",PUNCT,False,False
and,and,and,and,CCONJ,True,True
participants,participants,participant,participant,NOUN,True,False
were,were,be,be,AUX,True,True
selected,selected,select,select,VERB,True,False
to,to,to,to,PART,True,True
avoid,avoid,avoid,avoid,VERB,True,False
bias,bias,bias,bias,NOUN,True,False
.,.,.,.,PUNCT,False,False
It,it,-PRON-,-pron-,PRON,True,True
is,is,be,be,AUX,True,True
unclear,unclear,unclear,unclear,ADJ,True,False
",",",",",",",",PUNCT,False,False
however,however,however,however,ADV,True,True
",",",",",",",",PUNCT,False,False
to,to,to,to,ADP,True,True
what,what,what,what,PRON,True,True
extent,extent,extent,extent,NOUN,True,False
indigenous,indigenous,indigenous,indigenous,ADJ,True,False
peoples,peoples,people,people,NOUN,True,False
were,were,be,be,AUX,True,True
included,included,include,include,VERB,True,False
or,or,or,or,CCONJ,True,True
solicited,solicited,solicit,solicit,VERB,True,False
to,to,to,to,PART,True,True
participate,participate,participate,participate,VERB,True,False
in,in,in,in,ADP,True,True
these,these,these,these,DET,True,True
discussions,discussions,discussion,discussion,NOUN,True,False
.,.,.,.,PUNCT,False,False
